source	record_id	original	editado	translation	tier	profile	unit_kind	unit_index	relation	language_hint	candidate_count	nahuatl_text	spanish_text	citation	context
1579 Durán	1579-duran:000064	yacatecuhtli	yacatecuhtli	señor guía, señor de la nariz	strongest	chronicle_narrative_terms	narrative_term_context	1	next-line	mixed	0	Yacatecuhtli	y al otro, Chiconquiahuitl y al otro, Cuauhtlaxayauh, y al otro, Coyotl inahual, y a la india ponían por nombre Chachalmecacihuatl. Estos nombres eran de cinco ídolos a quien esta gente adoraba y reverenciaba y festejaba ese día juntamente con Xocotl, los cuales representaban estos cinco esclavos veinte días, haciéndoles la misma honra que a los mismos dioses. (T.I, p. 120)		mbra. A todos los lavaban y purificaban, como era uso y costumbre purificar los esclavos que habían de representar ídolos. Presentados y ofrecidos estos esclavos, al uno le ponían Yacatecuhtli y al otro, Chiconquiahuitl y al otro, Cuauhtlaxayauh, y al otro, Coyotl inahual, y a la india ponían por nombre Chachalmecacihuatl. Estos nombres eran de cinco ídolos a quien esta
1579 Durán	1579-duran:000064	yacatecuhtli	yacatecuhtli	señor guía, señor de la nariz	strongest	chronicle_narrative_terms	narrative_term_context	2	next-line	mixed	0	Yacatecutli,	y al otro Cuachpucohcoyaotzin y al otro, Titlacahuan, a los cuales esperaban con cuidado a tercer día que habían de venir a tener compañía al que había venido, señor de las guerras. (T.I, p. 154)		tontli avisando a todo el pueblo de que allí a tres días habían de llegar los Yacateuctin, que así los llamaban, que los esperasen. Los cuales eran tres señores, y al uno llamaban Yacatecutli, y al otro Cuachpucohcoyaotzin y al otro, Titlacahuan, a los cuales esperaban con cuidado a tercer día que habían de venir a tener compañía al que había venido, señor de las guerra
1565 Sahagún Escolios	1565-sahagun-escolios:000208	yacatiuh, ni	yacatiuh	ir delante	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	yacattiuh	(43) in cuauhtli mitoa, q'l ipampa in onteyacan (45) tleco, auh za ontlatzacuia in ocelotl inic mocencamaitoa (46) cuauhtlocelotl, ipampa in zatepan onhuetz tleco. . P_161v.		elante. pret. oniyacatia. Jn in quilmach oncan man (41), oncan mocuic in tlatolli, inic itolo, tenehualo in aquin tiacauh oquichtli cuauhtlocelotl (42) tocayotilo: yeh yacattiuh (43) in cuauhtli mitoa, q'l ipampa in onteyacan (45) tleco, auh za ontlatzacuia in ocelotl inic mocencamaitoa (46) cuauhtlocelotl, ipampa in zatepan onhuetz tleco. . P_161v.<br
1565 Sahagún Escolios	1565-sahagun-escolios:000209	yacatzacuilia, nic	yacatzacuilia	atajar	strongest	numbered_witness_glosses	paired_example	1	next-line	nahuatl	0	quiyacatzacuilia	(23) in quiahuitl, in tlaelquiahuitl(24) in tepaltilli (25), in techacuani, in tezoq'tili (25). . P_169v-170r.		5), ic macho (16), ic machizti (16) ic itto (17) in amo quiahuiz (18), amo tlaelquiahuiz (19), amo tilahuaz (19), za quimomoyahua (20) in mixtli, quipopoloa (21), quelleltia (22), quiyacatzacuilia (23) in quiahuitl, in tlaelquiahuitl(24) in tepaltilli (25), in techacuani, in tezoq'tili (25). . P_169v-170r. Glosas relevantes del escolio: (13) demostrarse. o l
1629 Alarcón	1629-alarcon:000184	yacatzacuilia, nic	yacatzacuilia	atajar los pasos a	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tla xihuallauh, tlauhqui tlapapalacatl. Aman yequene ticquixtiz, ticopopoloz. Onihuala nican nimitz-itiz, cacauhqui (¿?) totonqui, xoxouhqui totonqui, yayauhqui totonqui, iztac totonqui. Nican nimitzpehuiz, nican nic-hualhuicac nochicnauh-acatl	(coanenepilli quitequilia) . Tla xihuallauh nocihuapo, tlatlaulaqui cihuatl; tla xoctoca tlahzotli. Ma zan tlen ticchiuh, ma timopinauhti. Cuix ne ninopinauhtiz? Ca tehuatl.		ATAJAR LOS PASOS A Tla xihuallauh, tlauhqui tlapapalacatl. Aman yequene ticquixtiz, ticopopoloz. Onihuala nican nimitz-itiz, cacauhqui (¿?) totonqui, xoxouhqui totonqui, yayauhqui totonqui, iztac totonqui. Nican nimitzpehuiz, nican nic-hualhuicac nochicnauh-acatl (coanenepilli quitequilia) . Tla xihuallauh nocihuapo, tlatlaulaqui cihuatl; tla xoctoca tlahzotli. Ma zan tlen ticchiuh, ma timopinauhti. Cuix ne ninopinauhtiz? Ca tehuatl. <
1629 Alarcón	1629-alarcon:000184	yacatzacuilia, nic	yacatzacuilia	atajar los pasos a	strongest	ritual_text_plus_spanish_explanation	paired_example	2	next-line	nahuatl	0	. Tla xihuallauh nocihuapo, tlatlaulaqui cihuatl; tla xoctoca tlahzotli. Ma zan tlen ticchiuh, ma timopinauhti. Cuix ne ninopinauhtiz? Ca tehuatl.	Tla xihualauh, iztaccihuatl; tla xinelhuayo cotonati: no te, iztaccihuatl. Tla xihuallauh, tlatlauhqui cihuatl. Tlein ticchihua nican? Tlein ticaitia inin tlacatl motolinia. Tla xihuallaula tlalcozahuitl: nican tic-yacatzacuiliz tocatlatlauhqui.		mitz-itiz, cacauhqui (¿?) totonqui, xoxouhqui totonqui, yayauhqui totonqui, iztac totonqui. Nican nimitzpehuiz, nican nic-hualhuicac nochicnauh-acatl (coanenepilli quitequilia) . Tla xihuallauh nocihuapo, tlatlaulaqui cihuatl; tla xoctoca tlahzotli. Ma zan tlen ticchiuh, ma timopinauhti. Cuix ne ninopinauhtiz? Ca tehuatl. Tla xihualauh, iztaccihuatl; tla xinelhuayo cotonati: no te, iztaccihuatl. Tla xihuallauh, tlatlauhqui cihuatl. Tlein ticchihua nican? Tlein ticaitia inin tlacatl motoli
1629 Alarcón	1629-alarcon:000184	yacatzacuilia, nic	yacatzacuilia	atajar los pasos a	strongest	ritual_text_plus_spanish_explanation	paired_example	3	next-line	nahuatl	0	Tla xihualauh, iztaccihuatl; tla xinelhuayo cotonati: no te, iztaccihuatl. Tla xihuallauh, tlatlauhqui cihuatl. Tlein ticchihua nican? Tlein ticaitia inin tlacatl motolinia. Tla xihuallaula tlalcozahuitl: nican tic-yacatzacuiliz tocatlatlauhqui.	Cuando invoca al agua rocía la parte afecta con ella y cuando alaba esta parte del conjuro, sopla la parte encendida como hacen los sacerdotes a la criatura en el bautismo. Habiendo rociado y soplado lo que está sarpullido o inflamado, dispone luego la ventura que suele hacerse con una medicina simple llamada Axin, y para ello dice: Ea acude, el colorado bermejo volador, que ahora sin duda ni dilación has de quitar y destruir esta enfermedad ha venido a darte a beber el amarillo calor, el verde calor, el pardo calor, el amarillo calor, el blanco calor (medicinas simples de que usan), con que echarte de aquí (coanenepilli) y para eso traigo mi novena caña al coanenepilli: (aquí le pone le coanenipilli) «y le pone encima un género de grama que cuando, se seca bermejea» (por los cañutos que hace la mata).		epilli quitequilia) . Tla xihuallauh nocihuapo, tlatlaulaqui cihuatl; tla xoctoca tlahzotli. Ma zan tlen ticchiuh, ma timopinauhti. Cuix ne ninopinauhtiz? Ca tehuatl. Tla xihualauh, iztaccihuatl; tla xinelhuayo cotonati: no te, iztaccihuatl. Tla xihuallauh, tlatlauhqui cihuatl. Tlein ticchihua nican? Tlein ticaitia inin tlacatl motolinia. Tla xihuallaula tlalcozahuitl: nican tic-yacatzacuiliz tocatlatlauhqui. Cuando invoca al agua rocía la parte afecta con ella y cuando alaba esta parte del conjuro, sopla la parte encendida como hacen los sacerdotes a la criatura en el bautismo. Hab
1565 Sahagún Escolios	1565-sahagun-escolios:000210	yahualihui	yahualihui	acabarse de redondear	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	malacachiui	(9), teuilacachiui, in huel maci (10), in chicaua (11) . P_161r		yahualihui. acabarse de redondear Caxtoltica (8) in huel malacachiui (9), teuilacachiui, in huel maci (10), in chicaua (11) . P_161r Glosas relevantes del escolio: (8) a los quince días; (9) acabarse de redondear; (10) perfe
1579 Durán	1579-duran:000065	yahualiuhcan	yahualiuhcan	lugar redondo	strongest	chronicle_narrative_terms	narrative_term_context	1	next-line	mixed	0	yahualiuhcan	", que quiere decir ""lugar redondo"". (T.II, p. 290)"		"raspaban aquella suciedad de los rostros de aquellas mujeres y echábanlo en unos papeles y llevávanlo a los sacerdotes. Los sacerdotes mandaban lo echasen en un lugar que llamaban yahualiuhcan , que quiere decir ""lugar redondo"". (T.II, p. 290)"
1629 Alarcón	1629-alarcon:000185	yahualiuhqui	yahualiuhqui	instrumento de los lazos	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tla xihuallauh, tlamacazqui chiucnauhtlatetzotzonalli; tlè ticmati? ma on-èheualo ma on nitlatilo ic omochiuhqui, in yahualiuhqui ma on-mehua, ma on motlati in tlacocuautli [¿tlacocuahuitl?]. Ma nechelehuiti, ca àmo niyollo, ca àmo nezzo, ca àmo nitlapallo. Tlamacazqui xoxouhqui tlamacazqui, tlè ticmati, ye tehuan tiaz? Tla xihuiqui, tlamacazqui nanahuatzin, xiuhpilli, can mach in tictlalia in chiucnauhtlatecapanilli, chiuhnauhtlatlatetzotzonalli.	Y tu espiritado (al piciete) nueve veces golpeado, como te des jindas? (¿?) quítense ya y escóndanse y ocúltense los instrumentos de los lazos; quítense y escóndanse y quémense el resto de los palos y madera encantada, no sea que algo de esto me ofenda: adviértase que no soy viviente, no tengo sangre ni otro humor.		INSTRUMENTO DE LOS LAZOS Tla xihuallauh, tlamacazqui chiucnauhtlatetzotzonalli; tlè ticmati? ma on-èheualo ma on nitlatilo ic omochiuhqui, in yahualiuhqui ma on-mehua, ma on motlati in tlacocuautli [¿tlacocuahuitl?]. Ma nechelehuiti, ca àmo niyollo, ca àmo nezzo, ca àmo nitlapallo. Tlamacazqui xoxouhqui tlamacazqui, tlè ticmati, ye tehuan tiaz? Tla xihuiqui, tlamacazqui nanahuatzin, xiuhpilli, can mach in tictlalia in chiucnauhtlatecapanilli, chiuhnauhtlatlatetzotzonalli. Y tu espiritado (al piciete) nueve veces golpeado, como te des jindas? (¿?) quítense ya y escóndanse y ocúltense los instrumentos de los lazos; quítense y escóndanse y quémense
1565 Sahagún Escolios	1565-sahagun-escolios:000211	yahualotimoman[a], nic	yahualotimomana	cercar en derredor, o ponerse personas en cerco de alguna cosa	strongest	numbered_witness_glosses	paired_example	1	next-line	nahuatl	0	quiyahualotimomanque	(86) in tlecuilli, in motenehua teutexcalli, in oncan nahuilhuitl otlatlac tletl, nenecoc (87) motecpanque (88): auh nepantla (89) quimonmanquē (90), quimonquetzque in omextin in, motenehua in tecuciztecatl yoan nanaoatzin, quixnamictimomanque (91), quixnamictimoquētzque in tlecuilli. . P_161v.		r/> cercar en derredor. pret. onicyavalotimoman. o ponerse personas en cerco de alguna cosa. Auh in ye iuhqui, in ohuelacic (85) yohualnepantla, in muchintin teteu quiyahualotimomanque (86) in tlecuilli, in motenehua teutexcalli, in oncan nahuilhuitl otlatlac tletl, nenecoc (87) motecpanque (88): auh nepantla (89) quimonmanquē (90), quimonquetzque in omextin in,
1629 Alarcón	1629-alarcon:000186	yalhua yehuiptla	yalhua yehuiptla	ayer y anteayer / ayer y antier	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Ma tlaocoya in amoyollo, in amitic onca, in antlalloque, ye onechcoc in tollan, in teotlalpan. Ye nican inchan, ye nican icalitic in tlamacazqui in chicomexochitl, in nohueltiuh in mizcoacihuatl inacaxoch: in yalhua yehuiptla ica choca, ica nentlamati in nohueltiuh in xochiquetzal: in yalhua yehuiptla ica nichoca, ica ninentlamati.	Sienta esta lástima vuestro corazón que tenéis en vuestras entrañas, dueños y señores de la tierra, que ya está lo más hecho, que ya he llegado a la poblazón, a la tierra fértil. Verdaderamente aquí es la casa y vivienda del espíritu de las siete Rosas que es la carne gorda y gustosa para mi hermana la culebra que tiene cara de león, y por la dicha carne ayer, y anteayer ha llorado mi hermana la diosa Xochiquetzal (quiere decir plumero de Rosas), y yo también por eso mismo he llorado, y tenido ansias ayer y antier.		AYER Y ANTEAYER Ma tlaocoya in amoyollo, in amitic onca, in antlalloque, ye onechcoc in tollan, in teotlalpan. Ye nican inchan, ye nican icalitic in tlamacazqui in chicomexochitl, in nohueltiuh in mizcoacihuatl inacaxoch: in yalhua yehuiptla ica choca, ica nentlamati in nohueltiuh in xochiquetzal: in yalhua yehuiptla ica nichoca, ica ninentlamati. Sienta esta lástima vuestro corazón que tenéis en vuestras entrañas, dueños y señores de la tierra, que ya está lo más hecho, que ya he llegado a la poblazón, a la tierra férti
1629 Alarcón	1629-alarcon:000186	yalhua yehuiptla	yalhua yehuiptla	ayer y anteayer / ayer y antier	strongest	ritual_text_plus_spanish_explanation	paired_example	2	next-line	nahuatl	0	Ye nicnotzaz	(DD: nictocaz) in yalhua yehuiptla in ica choca, in ica nentlamati? in nohueltiuh in xochiquetzal: yalhua, yehuiptla ica nichocaya: ica ninentlamati in nitlamacazqui, ninotolinia, niquiyyohuia niciahui. Polihui y nochil, polihui in noztauh. Ye niyauh ye nic-anaz. Cuix moztla? cuix huiptla? niman axcan.		r. (II, 8 Del encanto y conjuro que se usan para cazar venados con lazos y las grandes supersticiones que en esto envuelven, (214-4)) AYER Y ANTIER Ye nicnotzaz (DD: nictocaz) in yalhua yehuiptla in ica choca, in ica nentlamati? in nohueltiuh in xochiquetzal: yalhua, yehuiptla ica nichocaya: ica ninentlamati in nitlamacazqui, ninotolini
1629 Alarcón	1629-alarcon:000186	yalhua yehuiptla	yalhua yehuiptla	ayer y anteayer / ayer y antier	strongest	ritual_text_plus_spanish_explanation	paired_example	3	next-line	nahuatl	0	in yalhua yehuiptla in ica choca, in ica nentlamati? in nohueltiuh in xochiquetzal: yalhua, yehuiptla ica nichocaya: ica ninentlamati in nitlamacazqui, ninotolinia, niquiyyohuia niciahui. Polihui y nochil, polihui in noztauh. Ye niyauh ye nic-anaz. Cuix moztla? cuix huiptla? niman axcan.	Ya me parto, ya buscaré, ya llamaré y hallaré lo que ayer y antier costó lágrimas y pena a mi hermana la diosa Xochiquetzal, y lo que también ayer y antier causó lágrimas y penoso cuidado a mi que soy un espiritado que padezco mucha necesidad, muchos trabajos y cansancio, que ni tengo chile ni sal: ya me parto y luego hallaré y cogeré lo que busco que no ha de ser mañana ni el día siguiente sino luego ahora.	(II, 8 Del encanto y conjuro que se usan para cazar venados con lazos y las grandes supersticiones que en esto envuelven, (213-8))	conjuro que se usan para cazar venados con lazos y las grandes supersticiones que en esto envuelven, (214-4)) AYER Y ANTIER Ye nicnotzaz (DD: nictocaz) in yalhua yehuiptla in ica choca, in ica nentlamati? in nohueltiuh in xochiquetzal: yalhua, yehuiptla ica nichocaya: ica ninentlamati in nitlamacazqui, ninotolinia, niquiyyohuia niciahui. Polihui y nochil, polihui in noztauh. Ye niyauh ye nic-anaz. Cuix moztla? cuix huiptla? niman axcan. Ya me parto, ya buscaré, ya llamaré y hallaré lo que ayer y antier costó lágrimas y pena a mi hermana la diosa Xochiquetzal, y lo que también ayer y antier causó lágrimas y pen
1565 Sahagún Escolios	1565-sahagun-escolios:000212	cemilhuitiltia, nitla	tlacemilhuitiltia	dura un día	strongest	numbered_witness_glosses	paired_example	1	next-line	nahuatl	0	tlacemilhuitiltia	(19) in tonatiuh, auh in metztli yohualtequitl (20) quitlaza, ceyohual quitlaza yohualtequiti (21). . P_161v.		(14) in metztli: quinicuac in ocalaquito icalaquian (15) tonatiuh, ye no cuele ic hualehuac (16) in metztli: ic oncan mopatilique (17), motlallotique (18) inic ceceppa hualquiza, tlacemilhuitiltia (19) in tonatiuh, auh in metztli yohualtequitl (20) quitlaza, ceyohual quitlaza yohualtequiti (21). . P_161v. Glosas relevantes del escolio: (14) lugar asi llama
1629 Alarcón	1629-alarcon:000187	yamanilia, nic	yamanilia	templar	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tla xihualauh in tihuehue, in tiyllanma; tla xoconyamaniliti in cozcatl, in quetzalli: quen mochihua? in ye xamaniznequi. Tla xihuallauh iztaccihuatl; tla xicyamanili in cozcatl, in quetzalli. Tla xihuallauh xoxoqui cochcamachal, yayauhqui cochcamachal.	Otros después de juzgada la enfermedad y echo el conjuro precedente o otro semejante, diferencian el modo de la cura, la cual hacen por sahumerio por el cual conjuran al fuego, al humo y al copal conque se ha de hacer el sahumerio, y es como se sigue: Ea ya, ven, anciano y anciana (fuego y humo), ve a templar la ajorca y esmeralda, que no sé qué se tiene (por el niño enfermo), que ya se quiere quebrar y hacer pedazos. Ea ya, ven, mujer blanca (metáfora a la piedra del copal), templa ya esta ajorca y esta esmeralda y piedra preciosa. Ea, venid vos, lazos del sueño verdes y amarillos.		TEMPLAR Tla xihualauh in tihuehue, in tiyllanma; tla xoconyamaniliti in cozcatl, in quetzalli: quen mochihua? in ye xamaniznequi. Tla xihuallauh iztaccihuatl; tla xicyamanili in cozcatl, in quetzalli. Tla xihuallauh xoxoqui cochcamachal, yayauhqui cochcamachal. Otros después de juzgada la enfermedad y echo el conjuro precedente o otro semejante, diferencian el modo de la cura, la cual hacen por sahumerio por el cual conjuran al fuego,
1629 Alarcón	1629-alarcon:000188	yamanilia, nic-on	yamanilia	amansar	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tlacuel, tla xihualhuia, nonan chalchiutli icue, chalchiuhtli ihuipil. Tla xomotemohui Dios itlachihualtzin itictzinco; tla xoconmoyamanili in ilhuicac justicia.	Una india Petronila del pueblo de Tlayacapan, usaba para las ciciones dar un bebedizo que era el coanenepilli y la ruda, deshechas en agua, y añadíales otro conjuro semejante a los demás, el cual en el papel que le tenía escrito principiaba con ica motlatlauhtia in atl, que en castellano quiere decir: «con esta oración se hace suplica al agua», con que se prueba claramente que veneran este elemento y le atribuyen divinidad como al fuego; dice pues la falsa oración : Ea ya ven tu, mi madre, la de las enaguas y huipil de piedras preciosas y dígnate de bajar al vientre de la criatura de Dios, para que allí amanses la ira del cielo, la justicia.		AMANSAR Tlacuel, tla xihualhuia, nonan chalchiutli icue, chalchiuhtli ihuipil. Tla xomotemohui Dios itlachihualtzin itictzinco; tla xoconmoyamanili in ilhuicac justicia. Una india Petronila del pueblo de Tlayacapan, usaba para las ciciones dar un bebedizo que era el coanenepilli y la ruda, deshechas en agua, y añadíales otro conjuro semejante a
1565 Sahagún Escolios	1565-sahagun-escolios:000213	cemilhuitl	cemilhuitl	día / un día	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	cemilhuitl	(30) : icuac in yohuatzinco (31), yoan nepantla (32) tonatiuh, yoan icuac in ye onmotzcaloa (33), in ye onmopiloa: yoan icuac in oncalaqui (34), in onaqui, in onmotzinehua. . P_160r.		cemilhuitl. un día Jn in (27) muchihuaya (28) nappa (29) cemilhuitl (30) : icuac in yohuatzinco (31), yoan nepantla (32) tonatiuh, yoan icuac in ye onmotzcaloa (33), in ye onmopiloa: yoan icuac in oncalaqui (34), in onaqui, in onmotzinehua. . P
